qzh_tc,sm,tzm,lat,longi,year,month,pjqw,rzgqw,rzdqw,pjxdsd,jsl3,pjfs,rzss
58665,浙江,台州市,2862,12142,2015,8,276.3225806,315.3870968,249.5806452,81.96774194,60.09677419,22.96774194,54.32258065
58666,浙江,大陈岛,2845,12190,2015,8,264.6129032,284,248.7419355,91,1107.225806,49.09677419,64.83870968
58667,浙江,玉环,2808,12127,2015,8,267.1612903,296.1935484,247.3225806,87.38709677,1121.516129,43.25806452,64.87096774
58731,福建,浦城,2792,11853,2015,8,260.8064516,317.3870968,227,83.38709677,58.83870968,14.06451613,56.03225806
58752,浙江,温州市,2778,12065,2015,8,274.0645161,313.6451613,247.516129,82.09677419,1163.548387,23.51612903,53.22580645
58754,福建,福鼎,2733,12020,2015,8,272.9032258,320.7096774,243.2258065,79.67741935,3387.741935,18.35483871,49.64516129
58760,浙江,洞头,2783,12115,2015,8,270.9354839,292.2580645,255.2258065,85.12903226,2157.516129,32.32258065,63.41935484
58933,福建,屏南,2692,11898,2015,8,227.9032258,275.2580645,199.0322581,84.4516129,4325.741935,19.09677419,43.16129032
58345,江苏,溧阳,3143,11948,2015,9,238.5,279.7,204.4666667,75.16666667,1115.866667,15.53333333,66.06666667
58358,江苏,吴县东山,3107,12043,2015,9,241.0666667,274.7666667,212.2,76.43333333,29,23.5,58.56666667
58436,安徽,宁国,3062,11898,2015,9,232.2333333,285.4,194.5,80.36666667,6552.666667,13.56666667,46.16666667
58457,浙江,杭州市,3023,12017,2015,9,240.1666667,278.4666667,209.5,75.56666667,4400.333333,18.93333333,36.03333333
58464,浙江,嘉兴市,3062,12108,2015,9,236.4333333,270.5,206.7666667,85.73333333,3330.8,26.3,43.2
58467,浙江,宁波市,3020,12127,2015,9,241.9,273.7,214.8666667,77.56666667,3347.233333,15.9,41.3
58472,浙江,舟山市,3073,12245,2015,9,237.3666667,258.3666667,221.0333333,79.43333333,2194.033333,54.7,54.83333333
58477,浙江,定海,3003,12210,2015,9,237.4666667,273.2,209.1,82,8776.133333,19.3,48.76666667
58531,安徽,屯溪,2972,11828,2015,9,235.6,284.1333333,200.9,79.83333333,3297.333333,13.66666667,43.6
58543,浙江,杭州市,2962,11902,2015,9,237.3,279.2666667,207.8666667,78.53333333,3300.8,16.3,45.43333333
58549,浙江,金华市,2912,11965,2015,9,240.6333333,278.7,211.8666667,78.36666667,4395.6,13.6,35.6
58556,浙江,绍兴市,2960,12082,2015,9,228.9,268.7666667,200.0666667,83.86666667,5511.8,14.73333333,35.36666667
58562,浙江,鄞州(鄞县),2987,12157,2015,9,237.8666667,277.8333333,209.4333333,80.83333333,4465.933333,13.9,41.26666667
58569,浙江,湖州市,2920,12195,2015,9,235.9666667,268.7333333,214.2666667,82.73333333,1147.833333,46.2,46.2
58633,浙江,衢州市,2900,11890,2015,9,235.1333333,273.8666667,205.2666667,85.13333333,2212.8,25.4,38.8
58634,江西,玉山,2868,11825,2015,9,236.4,277.5333333,206.4666667,81.36666667,2216.7,19.06666667,38.46666667
58646,浙江,丽水市,2845,11992,2015,9,240.3666667,286.2333333,209.7,79.63333333,3312.133333,8.433333333,23.06666667
58665,浙江,台州市,2862,12142,2015,9,245.9666667,282.0333333,219.6,80.7,3307.566667,18.36666667,35.83333333
58666,浙江,大陈岛,2845,12190,2015,9,242.5,260.0666667,226.5333333,83.96666667,1112.966667,56.53333333,49.13333333
58667,浙江,玉环,2808,12127,2015,9,240,269.2333333,219.9,82.8,2219.066667,38.43333333,44.53333333
58731,福建,浦城,2792,11853,2015,9,230.9333333,281.1,199.3,84,45.16666667,12.7,34.3
58752,浙江,温州市,2778,12065,2015,9,244.5333333,281.2666667,219.5666667,80.8,4453.166667,20.2,36.76666667
58754,福建,福鼎,2733,12020,2015,9,245.3,284.1,219.1333333,80.86666667,71.9,14.3,37.5
58760,浙江,洞头,2783,12115,2015,9,246.2666667,267.2,229.0666667,79.76666667,3316.4,30.66666667,44.63333333
58933,福建,屏南,2692,11898,2015,9,204.1666667,245.8333333,178.1333333,86.56666667,1174.433333,16.1,34.2
58345,江苏,溧阳,3143,11948,2015,10,184.3225806,233.483871,146.9677419,76.96774194,20.70967742,13.93548387,61.41935484
58358,江苏,吴县东山,3107,12043,2015,10,194.5483871,228.9354839,164.3548387,75.41935484,2142.870968,21.61290323,54.87096774
58436,安徽,宁国,3062,11898,2015,10,178.6451613,240.5806452,132.7419355,80.16129032,3198.064516,14.25806452,52.70967742
58457,浙江,杭州市,3023,12017,2015,10,195.1612903,238.1935484,161.0322581,74.41935484,1070.290323,18.83870968,44
58464,浙江,嘉兴市,3062,12108,2015,10,188.3548387,229.4193548,152.0645161,85.22580645,1085.129032,24.48387097,58
58467,浙江,宁波市,3020,12127,2015,10,199.2903226,238.5806452,165.1612903,75.03225806,24.12903226,15.96774194,48.25806452
58472,浙江,舟山市,3073,12245,2015,10,202.1290323,223.8387097,184.8387097,71.06451613,1074.129032,53.48387097,63.83870968
58477,浙江,定海,3003,12210,2015,10,199.9354839,238.8387097,166.1612903,78,2130.516129,16.61290323,43.12903226
58531,安徽,屯溪,2972,11828,2015,10,190.3548387,247.8064516,148.7096774,79.4516129,21.22580645,12.87096774,53.32258065
58543,浙江,杭州市,2962,11902,2015,10,197.8387097,241.1612903,165.1290323,76.93548387,1077.419355,16.83870968,49.58064516
58549,浙江,金华市,2912,11965,2015,10,205,246.9677419,171.7741935,74.35483871,2152,17.83870968,38.87096774
58556,浙江,绍兴市,2960,12082,2015,10,191.3548387,237.1290323,155.1612903,80.48387097,1069,13.09677419,43.41935484
58562,浙江,鄞州(鄞县),2987,12157,2015,10,198.9032258,242.0967742,163.1935484,77.77419355,18.93548387,12.48387097,46.70967742
58569,浙江,湖州市,2920,12195,2015,10,201.483871,234.2258065,179.4193548,78.70967742,1074.806452,46.93548387,45.70967742
58633,浙江,衢州市,2900,11890,2015,10,199.3870968,243.483871,164.0322581,80.58064516,4272.580645,28.03225806,45.61290323
58634,江西,玉山,2868,11825,2015,10,202.4516129,249.5483871,168.3548387,77.41935484,1097.322581,20.83870968,44.22580645
58646,浙江,丽水市,2845,11992,2015,10,209.8064516,260.4516129,173.5806452,75.19354839,1085.387097,8.870967742,35.06451613
58665,浙江,台州市,2862,12142,2015,10,209.1290323,244.4516129,184.1935484,77.93548387,2124.806452,18.67741935,37.03225806
58666,浙江,大陈岛,2845,12190,2015,10,213.0322581,229.2903226,198.9677419,80.06451613,3181.129032,62.4516129,44.5483871
58667,浙江,玉环,2808,12127,2015,10,208.5483871,237.3548387,187.8709677,77.19354839,4232.225806,45.77419355,45.22580645
58731,福建,浦城,2792,11853,2015,10,202.483871,265.3548387,160.7096774,80.48387097,32.48387097,10.51612903,44.4516129
58752,浙江,温州市,2778,12065,2015,10,213.8064516,250.3870968,187.1935484,76.48387097,3179.967742,18.77419355,39.09677419
58754,福建,福鼎,2733,12020,2015,10,213.9354839,256.2258065,185.4516129,76.4516129,24.19354839,13.80645161,37.38709677
58760,浙江,洞头,2783,12115,2015,10,216.0645161,237.516129,198.8064516,75.22580645,6341.580645,34.90322581,44.77419355
58933,福建,屏南,2692,11898,2015,10,173.8709677,220.4516129,140.0967742,83.03225806,2136.193548,16.74193548,45.12903226
58345,江苏,溧阳,3143,11948,2015,11,123.5666667,156.5666667,96.6,84.73333333,1130.566667,15.8,26.86666667
58358,江苏,吴县东山,3107,12043,2015,11,131.0333333,157.5666667,109.1333333,86.13333333,2225.733333,23.86666667,24
58436,安徽,宁国,3062,11898,2015,11,121.8,159.5666667,94.26666667,87.4,2215.366667,12.5,21.06666667
58457,浙江,杭州市,3023,12017,2015,11,134.2333333,163.5333333,111.6333333,86.03333333,1160.8,19.8,15.73333333
58464,浙江,嘉兴市,3062,12108,2015,11,137.3666667,166.4333333,113.4,91.03333333,2236.6,27.3,22.36666667
58467,浙江,宁波市,3020,12127,2015,11,144.5,172.7333333,121.9666667,84.76666667,2255.966667,15.8,20.13333333
58472,浙江,舟山市,3073,12245,2015,11,152.7333333,173.3,136.3666667,83.26666667,3315.5,60.66666667,24.06666667
58477,浙江,定海,3003,12210,2015,11,155.0333333,184.8,133.1333333,85.96666667,5525.533333,18.66666667,11.03333333
58531,安徽,屯溪,2972,11828,2015,11,133.5,167.6,112.4666667,90.53333333,1160.6,10.26666667,16.7
58543,浙江,杭州市,2962,11902,2015,11,141.9666667,172.7333333,122.3666667,86.7,2270.133333,16.63333333,17.76666667
58549,浙江,金华市,2912,11965,2015,11,149.7,179.7333333,128.7,85.33333333,2248.1,15.8,15
58556,浙江,绍兴市,2960,12082,2015,11,137.9,169.1666667,118.3666667,90.5,1170.766667,16.2,15.16666667
58562,浙江,鄞州(鄞县),2987,12157,2015,11,146.9,177.3333333,126.1333333,86.7,1183.466667,13.4,14.76666667
58569,浙江,湖州市,2920,12195,2015,11,151.7,178.0666667,134.0666667,86.7,79.33333333,41.9,17.1
58633,浙江,衢州市,2900,11890,2015,11,148.7666667,177.5666667,128.1666667,91.16666667,82.03333333,24.56666667,13.96666667
58634,江西,玉山,2868,11825,2015,11,145.2666667,176.8666667,124.3333333,88.76666667,1164.766667,20,10.46666667
58646,浙江,丽水市,2845,11992,2015,11,166.1333333,199.9,143.2333333,81.5,4411.033333,8.933333333,13.1
58665,浙江,台州市,2862,12142,2015,11,165.3666667,193.5666667,144.6,84.73333333,3311.433333,16.33333333,14.5
58666,浙江,大陈岛,2845,12190,2015,11,168.6,186.9333333,153.5333333,87.96666667,3308.533333,61.66666667,20.33333333
58667,浙江,玉环,2808,12127,2015,11,165.9,190.5333333,146.9666667,84.1,3297.533333,40.26666667,22.16666667
58731,福建,浦城,2792,11853,2015,11,155.5666667,197.8,130.3,88.2,73.1,11.43333333,15
58752,浙江,温州市,2778,12065,2015,11,175.0666667,203.8333333,155.6,82.7,6578.166667,17.03333333,18.26666667
58754,福建,福鼎,2733,12020,2015,11,183.8,217.4333333,160.1666667,81.6,2228.033333,11.66666667,23.23333333
58760,浙江,洞头,2783,12115,2015,11,173.9333333,194.2666667,158.5333333,83,6577.2,32.16666667,22.3
58933,福建,屏南,2692,11898,2015,11,148.4,187.3333333,122.9,87.5,4391.133333,15.73333333,26.7
58345,江苏,溧阳,3143,11948,2015,12,66.93548387,101.5806452,40.5483871,76.03225806,2124.548387,15.5483871,37.48387097
58358,江苏,吴县东山,3107,12043,2015,12,74.48387097,102,52.77419355,77.64516129,24.22580645,24.12903226,34.25806452
58436,安徽,宁国,3062,11898,2015,12,65.03225806,106.1935484,34.48387097,81.67741935,6354.709677,12.5483871,29.61290323
58457,浙江,杭州市,3023,12017,2015,12,79.03225806,111.1290323,54.74193548,75.83870968,1089.935484,19.12903226,22.38709677
58464,浙江,嘉兴市,3062,12108,2015,12,75.06451613,109.7741935,44.4516129,84.41935484,2136.903226,24.35483871,24.70967742
58467,浙江,宁波市,3020,12127,2015,12,81.5483871,112.7741935,54.83870968,77.83870968,2143.903226,16,31.19354839
58472,浙江,舟山市,3073,12245,2015,12,94.35483871,116.9677419,75.06451613,75.16129032,1083.322581,61.96774194,33.38709677
58477,浙江,定海,3003,12210,2015,12,93.32258065,125.3548387,66.83870968,78,1092.516129,19.87096774,25.35483871
58531,安徽,屯溪,2972,11828,2015,12,74.25806452,111.3870968,49.16129032,85.90322581,3203.290323,10.61290323,23.06451613
58543,浙江,杭州市,2962,11902,2015,12,86.35483871,118.483871,63.77419355,77.87096774,4249.387097,16.67741935,25.5483871
58549,浙江,金华市,2912,11965,2015,12,90.38709677,119.2580645,69.93548387,78.93548387,41.48387097,15.58064516,20.61290323
58556,浙江,绍兴市,2960,12082,2015,12,79.09677419,111.4516129,55.32258065,81.51612903,1093.870968,17.61290323,24.74193548
58562,浙江,鄞州(鄞县),2987,12157,2015,12,86.90322581,119.6774194,60.29032258,77.19354839,1090.129032,14.32258065,27.03225806
58569,浙江,湖州市,2920,12195,2015,12,92.48387097,120.0967742,72.48387097,77.4516129,4274.322581,43.06451613,30.93548387
58633,浙江,衢州市,2900,11890,2015,12,88.67741935,117.2580645,66.61290323,85.4516129,2150.870968,23.35483871,22.16129032
58634,江西,玉山,2868,11825,2015,12,88.80645161,118.6129032,67.90322581,82.48387097,3211.548387,19.25806452,17.96774194
58646,浙江,丽水市,2845,11992,2015,12,104.2580645,137.2258065,83.38709677,78.61290323,3216.483871,9.419354839,13.96774194
58665,浙江,台州市,2862,12142,2015,12,106.3225806,136.4193548,83.25806452,74.64516129,1118.451613,19,23.67741935
58666,浙江,大陈岛,2845,12190,2015,12,108.3548387,126.3870968,92.96774194,81.12903226,1119.516129,71.58064516,31.06451613
58667,浙江,玉环,2808,12127,2015,12,108.6129032,134.0322581,88.96774194,75.32258065,3228.516129,43.48387097,26.83870968
58731,福建,浦城,2792,11853,2015,12,97.58064516,139.0645161,70.93548387,83.19354839,63.67741935,13.70967742,18.61290323
58752,浙江,温州市,2778,12065,2015,12,118.6451613,148.5806452,96.03225806,76.4516129,1118.806452,17.74193548,19.58064516
58754,福建,福鼎,2733,12020,2015,12,125.9032258,157.516129,103.8709677,77.03225806,1113.096774,12.70967742,17.58064516
58760,浙江,洞头,2783,12115,2015,12,116.1290323,135.2258065,99.93548387,75.4516129,2172.451613,35,25.48387097
58933,福建,屏南,2692,11898,2015,12,90.51612903,125.2903226,66.90322581,86,4283.709677,15.06451613,20.12903226
58345,江苏,溧阳,3143,11948,2016,1,35.12903226,67.90322581,9.35483871,77.61290323,27.93548387,18.80645161,30.4516129
58358,江苏,吴县东山,3107,12043,2016,1,42.06451613,69.32258065,22.58064516,77.06451613,1082.258065,23.90322581,30.5483871
58436,安徽,宁国,3062,11898,2016,1,37.16129032,74.09677419,9.774193548,83.61290323,2144.451613,13.67741935,23.67741935
58457,浙江,杭州市,3023,12017,2016,1,49.03225806,78.51612903,27.12903226,78.87096774,1098.548387,22.74193548,21.87096774
58464,浙江,嘉兴市,3062,12108,2016,1,45.67741935,76.5483871,21.35483871,83.64516129,2141.870968,27.12903226,25.5483871
58467,浙江,宁波市,3020,12127,2016,1,53.77419355,83.80645161,30.74193548,78.4516129,3208.935484,17.70967742,26.93548387
58472,浙江,舟山市,3073,12245,2016,1,58.58064516,81.41935484,39.16129032,72.06451613,3194.83871,67.51612903,31.41935484
58477,浙江,定海,3003,12210,2016,1,61.51612903,95.5483871,36.70967742,77.74193548,3200.419355,22.67741935,30.25806452
58531,安徽,屯溪,2972,11828,2016,1,46.93548387,75.32258065,25.93548387,88.58064516,4258.096774,11.80645161,16.41935484
58543,浙江,杭州市,2962,11902,2016,1,54.96774194,83.51612903,35.58064516,82.4516129,3203.193548,17.93548387,22.67741935
58549,浙江,金华市,2912,11965,2016,1,62.06451613,90.51612903,40.64516129,81.06451613,1093.548387,16.90322581,15.64516129
58556,浙江,绍兴市,2960,12082,2016,1,51.29032258,84.96774194,25.93548387,83.96774194,4257.580645,20.03225806,22.64516129
58562,浙江,鄞州(鄞县),2987,12157,2016,1,58.67741935,90.48387097,35.16129032,77.70967742,1102.645161,27.90322581,26.83870968
58569,浙江,湖州市,2920,12195,2016,1,63.29032258,92.64516129,40.87096774,80.16129032,3211.516129,47.29032258,28.25806452
58633,浙江,衢州市,2900,11890,2016,1,60.83870968,86.64516129,39.96774194,87.51612903,5310.096774,24.41935484,14.4516129
58634,江西,玉山,2868,11825,2016,1,63.25806452,89.64516129,43.80645161,86.16129032,1099.612903,19.38709677,13.93548387
58646,浙江,丽水市,2845,11992,2016,1,74.70967742,108.8064516,50.87096774,80.96774194,38.96774194,11.74193548,14.19354839
58665,浙江,台州市,2862,12142,2016,1,76.48387097,109.0967742,50.61290323,78.90322581,4259.451613,20.03225806,26.80645161
58666,浙江,大陈岛,2845,12190,2016,1,79.58064516,100.7741935,61.87096774,81.93548387,1105.806452,70.22580645,26.90322581
58667,浙江,玉环,2808,12127,2016,1,78.35483871,102.7419355,57.61290323,77.70967742,2155.935484,44.03225806,24.09677419
58731,福建,浦城,2792,11853,2016,1,73.96774194,113.4193548,48.09677419,83.87096774,44.67741935,15.35483871,20.5483871
58752,浙江,温州市,2778,12065,2016,1,90.4516129,119.9032258,67.51612903,76.93548387,3215.774194,18.19354839,20.61290323
58754,福建,福鼎,2733,12020,2016,1,96.74193548,126.9032258,75.70967742,77.80645161,1102.677419,13.80645161,17.25806452
58760,浙江,洞头,2783,12115,2016,1,84.22580645,104.9032258,66.61290323,77.03225806,2163.580645,36.5483871,21.12903226
58933,福建,屏南,2692,11898,2016,1,65.22580645,104.4193548,39.51612903,87.64516129,2177.709677,15.32258065,1077.612903
58345,江苏,溧阳,3143,11948,2016,2,67.82758621,124.7586207,21,63.51724138,6.965517241,17.68965517,65.86206897
58358,江苏,吴县东山,3107,12043,2016,2,72.24137931,117.5862069,35.24137931,65.37931034,1134.793103,27.72413793,65.48275862
58436,安徽,宁国,3062,11898,2016,2,65.31034483,135.5862069,12.06896552,69.79310345,1139.482759,16,56.34482759
58457,浙江,杭州市,3023,12017,2016,2,81.86206897,136.862069,39.93103448,60.79310345,2265.724138,24.17241379,49.51724138
58464,浙江,嘉兴市,3062,12108,2016,2,67.17241379,114.6206897,27.86206897,72.68965517,2263.137931,31.17241379,53.31034483
58467,浙江,宁波市,3020,12127,2016,2,78.17241379,130.3448276,34.13793103,65.20689655,3394.310345,17.4137931,59.44827586
58472,浙江,舟山市,3073,12245,2016,2,69.20689655,97.89655172,46.06896552,69.86206897,2266.482759,70.34482759,61.75862069
58477,浙江,定海,3003,12210,2016,2,72.24137931,119.5517241,37.20689655,71.4137931,2270.551724,22,59.93103448
58531,安徽,屯溪,2972,11828,2016,2,68.27586207,135.5862069,21.72413793,77.34482759,1138.965517,11.17241379,49
58543,浙江,杭州市,2962,11902,2016,2,81.06896552,139.3793103,41.51724138,69.20689655,1139.413793,15.03448276,57.79310345
58549,浙江,金华市,2912,11965,2016,2,90.5862069,147.1724138,51.86206897,65.27586207,3400.103448,15.48275862,50.4137931
58556,浙江,绍兴市,2960,12082,2016,2,77.06896552,136.2758621,30.51724138,67.79310345,1138.241379,18.44827586,59.17241379
58562,浙江,鄞州(鄞县),2987,12157,2016,2,77.5862069,130.5862069,39.24137931,67.55172414,1141.758621,29.51724138,56.89655172
58569,浙江,湖州市,2920,12195,2016,2,72,110.6896552,45.65517241,72.82758621,1161.896552,50.17241379,54.86206897
58633,浙江,衢州市,2900,11890,2016,2,85.4137931,143.5862069,40.89655172,71.62068966,3398.37931,22.96551724,54.89655172
58634,江西,玉山,2868,11825,2016,2,85.51724138,146.2413793,41.34482759,71.24137931,2274.758621,18.34482759,51.06896552
58646,浙江,丽水市,2845,11992,2016,2,87.13793103,154.9655172,43.06896552,72.06896552,3401.62069,10.5862069,37.34482759
58665,浙江,台州市,2862,12142,2016,2,83.37931034,134.0344828,46.82758621,72.89655172,1157.758621,19.10344828,51.68965517
58666,浙江,大陈岛,2845,12190,2016,2,79.51724138,106.8275862,58.55172414,76.96551724,1163,63.44827586,47.75862069
58667,浙江,玉环,2808,12127,2016,2,80.68965517,115.137931,57.10344828,72.72413793,22.31034483,40.96551724,43.86206897
58731,福建,浦城,2792,11853,2016,2,81.5862069,149.6896552,37.17241379,76.10344828,19.5862069,15.31034483,48.72413793
58752,浙江,温州市,2778,12065,2016,2,91.03448276,138.7241379,63.31034483,71.34482759,2284.793103,20.37931034,44.96551724
58754,福建,福鼎,2733,12020,2016,2,96.96551724,150.2068966,63.82758621,71.03448276,3419.862069,14.86206897,41.51724138
58760,浙江,洞头,2783,12115,2016,2,85.44827586,117,63.37931034,72.27586207,2287.344828,30.96551724,43.68965517
58933,福建,屏南,2692,11898,2016,2,64.48275862,121.6206897,25.4137931,76.72413793,3418.793103,16.79310345,49.55172414
58345,江苏,溧阳,3143,11948,2016,3,111.8387097,159.9032258,74.64516129,69.09677419,4235.451613,19.61290323,41.70967742
58358,江苏,吴县东山,3107,12043,2016,3,113.8387097,158.5483871,80.70967742,70.4516129,17.35483871,26,51.96774194
58436,安徽,宁国,3062,11898,2016,3,114.7419355,178.2580645,65.87096774,71.12903226,5298.193548,15.48387097,40.09677419
58457,浙江,杭州市,3023,12017,2016,3,123,174.3548387,85.51612903,65.16129032,3184.677419,24.25806452,41.32258065
58464,浙江,嘉兴市,3062,12108,2016,3,104.9032258,145.0322581,70.58064516,79.12903226,2126.903226,30.51612903,43.83870968
58467,浙江,宁波市,3020,12127,2016,3,118.7741935,167.1612903,77.51612903,68.09677419,1073.193548,18.09677419,49.77419355
58472,浙江,舟山市,3073,12245,2016,3,101.0322581,129.483871,80.77419355,77.80645161,4235.451613,64,52.09677419
58477,浙江,定海,3003,12210,2016,3,109.4193548,150.9032258,76.29032258,76.09677419,2131.290323,22.12903226,49.93548387
58531,安徽,屯溪,2972,11828,2016,3,119.5483871,180.0322581,74.70967742,74.87096774,3194.16129,14.48387097,45.77419355
58543,浙江,杭州市,2962,11902,2016,3,121.1935484,176.9032258,81.48387097,71.25806452,3196.225806,16.41935484,47.96774194
58549,浙江,金华市,2912,11965,2016,3,132.9677419,184.1935484,94.22580645,65.74193548,5294.516129,16.77419355,42.83870968
58556,浙江,绍兴市,2960,12082,2016,3,120.4193548,175.2258065,75.48387097,69.61290323,3184.967742,19.4516129,48.19354839
58562,浙江,鄞州(鄞县),2987,12157,2016,3,117.1935484,163.2580645,80.58064516,70.67741935,1077.032258,28.25806452,46.25806452
58569,浙江,湖州市,2920,12195,2016,3,104.6129032,142.6451613,80.25806452,80.51612903,1068.774194,46.4516129,47.4516129
58633,浙江,衢州市,2900,11890,2016,3,126.516129,179.0322581,82.74193548,73.35483871,5310.096774,25.06451613,48.61290323
58634,江西,玉山,2868,11825,2016,3,126.9354839,182.0322581,85.35483871,72.83870968,3198.451613,20.4516129,43.06451613
58646,浙江,丽水市,2845,11992,2016,3,133.0322581,193.8387097,87.29032258,70.22580645,2134.096774,10.70967742,38.22580645
58665,浙江,台州市,2862,12142,2016,3,120.2580645,166.2258065,85.4516129,76.12903226,1074.129032,17.19354839,44.93548387
58666,浙江,大陈岛,2845,12190,2016,3,109.8709677,135.516129,89.87096774,83.77419355,1074.645161,57.61290323,43.41935484
58667,浙江,玉环,2808,12127,2016,3,112.3870968,145.8064516,88.09677419,78.4516129,22.74193548,38.29032258,45.25806452
58731,福建,浦城,2792,11853,2016,3,118.3225806,179.9032258,75.87096774,78.83870968,39.58064516,12.4516129,40.67741935
58752,浙江,温州市,2778,12065,2016,3,123.1290323,168.6451613,94.12903226,75.58064516,1088.580645,19.61290323,42.67741935
58754,福建,福鼎,2733,12020,2016,3,128.4193548,177.6774194,94.5483871,72.03225806,4262.548387,15.77419355,36.58064516
58760,浙江,洞头,2783,12115,2016,3,115.2580645,145.3548387,92.70967742,77.58064516,2140.032258,29.74193548,38
58933,福建,屏南,2692,11898,2016,3,97,156.6774194,55.93548387,80.38709677,2168.774194,14.93548387,40.70967742
58345,江苏,溧阳,3143,11948,2016,4,172.4,216.6,135.7666667,78.06666667,1182.033333,18.3,50.1
58358,江苏,吴县东山,3107,12043,2016,4,171.3,210.3666667,141.6333333,79.13333333,1154,29.3,49.7
58436,安徽,宁国,3062,11898,2016,4,177.3,236.4333333,133.3333333,81.06666667,2305.4,1107.9,43.9
58457,浙江,杭州市,3023,12017,2016,4,176.2666667,226.7333333,142.8666667,78.06666667,3353.533333,19.66666667,35.56666667
58464,浙江,嘉兴市,3062,12108,2016,4,156.5666667,190.3,131.6,90.23333333,2245.666667,36.2,41.5
58467,浙江,宁波市,3020,12127,2016,4,172.9,220.6666667,137.9666667,77.6,4417.7,19.93333333,38.56666667
58472,浙江,舟山市,3073,12245,2016,4,144.0333333,171.6666667,123.6666667,88.9,1157.7,57.33333333,41.66666667
58477,浙江,定海,3003,12210,2016,4,157.0666667,195.5,129.4,85.56666667,2250.2,19.8,41.2
58531,安徽,屯溪,2972,11828,2016,4,181,233.4333333,146.5,87.16666667,134.8333333,11.43333333,30.93333333
58543,浙江,杭州市,2962,11902,2016,4,175.9666667,224.6,146.5,85.5,127.7,15.13333333,34.73333333
58549,浙江,金华市,2912,11965,2016,4,185.2333333,230.7333333,153.2666667,82.56666667,2268.1,16,25.6
58556,浙江,绍兴市,2960,12082,2016,4,174.7333333,222.4,140.9333333,83.3,2253.3,16.23333333,30.33333333
58562,浙江,鄞州(鄞县),2987,12157,2016,4,171.8666667,214.5666667,140.6,78.7,4414.266667,25.93333333,35.43333333
58569,浙江,湖州市,2920,12195,2016,4,152.1,183.5,129.7333333,90.86666667,2223.533333,38.43333333,26.36666667
58633,浙江,衢州市,2900,11890,2016,4,183.3,226.0333333,152.3333333,89.4,3389.2,26.66666667,23.23333333
58634,江西,玉山,2868,11825,2016,4,184.6,228.2,155.5666667,88.3,1200.666667,20.13333333,25.03333333
58646,浙江,丽水市,2845,11992,2016,4,196.1666667,247.7333333,160.3,80.73333333,75.9,9.933333333,23.96666667
58665,浙江,台州市,2862,12142,2016,4,170.4333333,207.1,144.8,89.23333333,3313.966667,15.76666667,24.1
58666,浙江,大陈岛,2845,12190,2016,4,150.6333333,173.2666667,133.9666667,94.6,47.1,46,26.53333333
58667,浙江,玉环,2808,12127,2016,4,156.2,183.3333333,138.4333333,93.53333333,62.5,32.4,21
58731,福建,浦城,2792,11853,2016,4,190.3333333,238.6666667,159.8333333,88.1,123.8333333,13.5,19
58752,浙江,温州市,2778,12065,2016,4,170.3333333,206.6,148.6333333,89.06666667,3356.9,14.73333333,18.96666667
58754,福建,福鼎,2733,12020,2016,4,182.8,224.8666667,155.6666667,83.7,1188,14.23333333,23.53333333
58760,浙江,洞头,2783,12115,2016,4,158.4333333,185.4,140.4333333,91.1,2251.933333,24.53333333,24.23333333
58933,福建,屏南,2692,11898,2016,4,168.7666667,218.6666667,135,86.1,2308.633333,17.93333333,31.26666667
58345,江苏,溧阳,3143,11948,2016,5,204.3548387,250.2258065,165.483871,77.93548387,2167.516129,17.90322581,48.61290323
58358,江苏,吴县东山,3107,12043,2016,5,206.7419355,243.6774194,176.3870968,79.09677419,61.03225806,27.67741935,1101.709677
58436,安徽,宁国,3062,11898,2016,5,205.3225806,262.6774194,162.0322581,83.06451613,66.41935484,17.09677419,45.83870968
58457,浙江,杭州市,3023,12017,2016,5,213.1935484,260.9032258,176.3870968,77.16129032,3245.709677,20.19354839,40.83870968
58464,浙江,嘉兴市,3062,12108,2016,5,202.6774194,233.483871,173.8387097,86.74193548,1112.258065,32.32258065,39.67741935
58467,浙江,宁波市,3020,12127,2016,5,214.1290323,255.3870968,178.5806452,76.12903226,62.93548387,18.83870968,41.93548387
58472,浙江,舟山市,3073,12245,2016,5,188.5483871,214.0322581,170.8387097,89.5483871,53.03225806,55.19354839,43.19354839
58477,浙江,定海,3003,12210,2016,5,200.8709677,238.7419355,170.483871,86.12903226,2188.129032,18,39.74193548
58531,安徽,屯溪,2972,11828,2016,5,216.516129,268.4516129,178.1290323,85.12903226,1189.645161,11.09677419,39.90322581
58543,浙江,杭州市,2962,11902,2016,5,214.0645161,263.4516129,179.3870968,83.09677419,124.0645161,15.74193548,41.96774194
58549,浙江,金华市,2912,11965,2016,5,227.3870968,275.0322581,191.1935484,78.74193548,1135.225806,17.90322581,38.48387097
58556,浙江,绍兴市,2960,12082,2016,5,214.3870968,261.9032258,176.3548387,82.19354839,3232.580645,18,43.16129032
58562,浙江,鄞州(鄞县),2987,12157,2016,5,211.6774194,253.516129,178.3548387,78.74193548,61.32258065,23.96774194,38.4516129
58569,浙江,湖州市,2920,12195,2016,5,199.2258065,234.8064516,176.1612903,89.5483871,2188.225806,42.19354839,39.41935484
58633,浙江,衢州市,2900,11890,2016,5,224.6129032,269.6451613,188.6774194,84.96774194,1167.645161,22.35483871,32.64516129
